0.000000 0.000000 0.000000 0.555559
0.000000 0.000000 0.200000 0.597919
0.000000 0.000000 0.400000 0.506729
0.000000 0.000000 0.600000 0.095950
0.000000 0.000000 0.800000 0.611225
0.000000 0.000000 1.000000 0.026765
0.000000 0.000000 1.200000 0.965880
0.000000 0.000000 1.400000 0.881832
0.000000 0.000000 1.600000 0.562731
0.000000 0.000000 1.800000 0.848292
0.000000 0.000000 2.000000 0.662648
0.000000 0.000000 2.200000 0.739250
0.000000 0.000000 2.400000 0.852138
0.000000 0.000000 2.600000 0.279794
0.000000 0.000000 2.800000 0.814570
0.000000 0.000000 3.000000 0.907010
0.000000 0.000000 3.200000 0.589770
0.000000 0.000000 3.400000 0.010346
0.000000 0.000000 3.600000 0.794488
0.000000 0.000000 3.800000 0.446577
0.000000 0.000000 4.000000 0.550493
0.000000 0.000000 4.200000 0.336955
0.000000 0.000000 4.400000 0.346660
0.000000 0.000000 4.600000 0.719535
0.000000 0.000000 4.800000 0.367138
0.000000 0.000000 5.000000 0.709128
0.000000 0.200000 0.000000 0.578051
0.000000 0.200000 0.200000 0.538163
0.000000 0.200000 0.400000 0.702658
0.000000 0.200000 0.600000 0.337931
0.000000 0.200000 0.800000 0.756340
0.000000 0.200000 1.000000 0.897000
0.000000 0.200000 1.200000 0.681631
0.000000 0.200000 1.400000 0.025758
0.000000 0.200000 1.600000 0.445662
0.000000 0.200000 1.800000 0.689810
0.000000 0.200000 2.000000 0.363262
0.000000 0.200000 2.200000 0.872829
0.000000 0.200000 2.400000 0.011811
0.000000 0.200000 2.600000 0.319864
0.000000 0.200000 2.800000 0.536363
0.000000 0.200000 3.000000 0.017121
0.000000 0.200000 3.200000 0.027436
0.000000 0.200000 3.400000 0.608692
0.000000 0.200000 3.600000 0.617847
0.000000 0.200000 3.800000 0.063875
0.000000 0.200000 4.000000 0.609302
0.000000 0.200000 4.200000 0.909787
0.000000 0.200000 4.400000 0.936125
0.000000 0.200000 4.600000 0.360363
0.000000 0.200000 4.800000 0.217872
0.000000 0.200000 5.000000 0.834101
0.000000 0.400000 0.000000 0.180425
0.000000 0.400000 0.200000 0.772942
0.000000 0.400000 0.400000 0.951842
0.000000 0.400000 0.600000 0.492660
0.000000 0.400000 0.800000 0.297403
0.000000 0.400000 1.000000 0.122318
0.000000 0.400000 1.200000 0.867092
0.000000 0.400000 1.400000 0.663320
0.000000 0.400000 1.600000 0.616291
0.000000 0.400000 1.800000 0.933134
0.000000 0.400000 2.000000 0.353221
0.000000 0.400000 2.200000 0.787286
0.000000 0.400000 2.400000 0.483657
0.000000 0.400000 2.600000 0.654225
0.000000 0.400000 2.800000 0.097262
0.000000 0.400000 3.000000 0.202307
0.000000 0.400000 3.200000 0.189489
0.000000 0.400000 3.400000 0.006012
0.000000 0.400000 3.600000 0.666982
0.000000 0.400000 3.800000 0.518265
0.000000 0.400000 4.000000 0.465316
0.000000 0.400000 4.200000 0.611042
0.000000 0.400000 4.400000 0.244179
0.000000 0.400000 4.600000 0.541581
0.000000 0.400000 4.800000 0.335704
0.000000 0.400000 5.000000 0.563707
0.000000 0.600000 0.000000 0.540117
0.000000 0.600000 0.200000 0.654653
0.000000 0.600000 0.400000 0.605060
0.000000 0.600000 0.600000 0.096133
0.000000 0.600000 0.800000 0.423444
0.000000 0.600000 1.000000 0.056825
0.000000 0.600000 1.200000 0.759697
0.000000 0.600000 1.400000 0.995758
0.000000 0.600000 1.600000 0.292276
0.000000 0.600000 1.800000 0.772851
0.000000 0.600000 2.000000 0.567888
0.000000 0.600000 2.200000 0.930906
0.000000 0.600000 2.400000 0.722007
0.000000 0.600000 2.600000 0.834925
0.000000 0.600000 2.800000 0.157994
0.000000 0.600000 3.000000 0.341288
0.000000 0.600000 3.200000 0.419324
0.000000 0.600000 3.400000 0.545244
0.000000 0.600000 3.600000 0.856471
0.000000 0.600000 3.800000 0.048921
0.000000 0.600000 4.000000 0.014496
0.000000 0.600000 4.200000 0.224494
0.000000 0.600000 4.400000 0.566759
0.000000 0.600000 4.600000 0.245979
0.000000 0.600000 4.800000 0.722556
0.000000 0.600000 5.000000 0.353221
0.000000 0.800000 0.000000 0.970946
0.000000 0.800000 0.200000 0.015900
0.000000 0.800000 0.400000 0.404828
0.000000 0.800000 0.600000 0.511795
0.000000 0.800000 0.800000 0.334147
0.000000 0.800000 1.000000 0.044099
0.000000 0.800000 1.200000 0.062380
0.000000 0.800000 1.400000 0.025605
0.000000 0.800000 1.600000 0.194433
0.000000 0.800000 1.800000 0.674032
0.000000 0.800000 2.000000 0.292184
0.000000 0.800000 2.200000 0.721549
0.000000 0.800000 2.400000 0.718192
0.000000 0.800000 2.600000 0.965575
0.000000 0.800000 2.800000 0.737388
0.000000 0.800000 3.000000 0.701926
0.000000 0.800000 3.200000 0.003052
0.000000 0.800000 3.400000 0.911435
0.000000 0.800000 3.600000 0.062929
0.000000 0.800000 3.800000 0.542558
0.000000 0.800000 4.000000 0.109317
0.000000 0.800000 4.200000 0.467940
0.000000 0.800000 4.400000 0.488113
0.000000 0.800000 4.600000 0.820551
0.000000 0.800000 4.800000 0.100986
0.000000 0.800000 5.000000 0.556841
0.000000 1.000000 0.000000 0.406659
0.000000 1.000000 0.200000 0.378674
0.000000 1.000000 0.400000 0.878079
0.000000 1.000000 0.600000 0.693533
0.000000 1.000000 0.800000 0.126102
0.000000 1.000000 1.000000 0.232185
0.000000 1.000000 1.200000 0.080813
